Banco;Cuenta;TipoRec;Fecha Corte;Fecha Trn;ValorTotal;Divipo;%;ot
52;;SIMIT;2007-11-13;2007-11-13;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;40800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;15000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;11700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;15000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;11700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;20000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;40800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;11700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;6800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19100,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;11700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;11600,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19077,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;19077,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;21700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;6800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-11-21;2007-11-21;10880,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;100000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;6800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;40800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10880,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;9550,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;40800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;11565,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;21700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;10800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-11;2007-12-11;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;11700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;40800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;38151,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;30000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;20000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;11566,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10880,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;11700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10900,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;97582,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;80000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10173,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2007-12-21;2007-12-21;9100,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;11565,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;25000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;40800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10173,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;9000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;11700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;86740,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;12000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;21700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;21700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;21700,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;20000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;10174,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-14;2008-01-14;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;6800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;52360,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;10173,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;13000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;10900,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;22000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;13100,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;104917,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;21685,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;40800,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;119995,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;11565,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;23064,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;21675,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;10173,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;30206,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;30000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-01-17;2008-01-17;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;43371,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12300,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;18000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;46050,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;15000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12300,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;15000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;23006,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;23066,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;18000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12366,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;35000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12300,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12066,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;9546,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;13000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;21675,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;21675,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;43370,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;11560,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;20400,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;19075,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;6000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;15000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;13000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;8000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;7000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;12306,00;18001000;10;Caqueta Departamental
52;;SIMIT;2008-02-06;2008-02-06;10000,00;18001000;10;Caqueta Departamental
